lat,long,actual,predicted,residual,resid_pct,sqft,grade,age
47.6777,-122.156,757500,863588,-106088,-14.0,3420,9,6
47.4323,-122.292,272450,254425,18024,6.6,1350,7,61
47.4051,-122.296,163000,277503,-114503,-70.2,1250,7,53
47.6068,-122.13,480000,455416,24583,5.1,1680,7,56
47.6718,-122.291,501000,555798,-54798,-10.9,1160,8,86
47.7766,-122.355,439950,488887,-48937,-11.1,2190,7,36
47.3206,-122.269,169100,222702,-53602,-31.7,1050,7,62
47.5622,-122.291,362000,333309,28690,7.9,1810,7,17
47.5545,-122.163,753000,599894,153105,20.3,2290,8,31
47.725,-121.967,322000,292723,29276,9.1,1400,6,38
47.5173,-122.286,462500,333091,129408,28.0,2390,7,1
47.6559,-122.338,850000,909752,-59752,-7.0,2550,8,115
47.3036,-122.34,490600,753355,-262755,-53.6,3316,9,29
47.5233,-122.386,579000,580489,-1489,-0.3,2480,8,60
47.3076,-122.362,136500,104339,32160,23.6,1420,6,53
47.4496,-122.083,400000,538343,-138343,-34.6,2470,8,38
47.349,-122.167,334000,332054,1945,0.6,2000,7,30
47.5996,-122.12,491000,398274,92725,18.9,1440,7,57
47.5705,-122.384,532000,472024,59975,11.3,2360,7,51
47.5969,-122.14,490000,355068,134931,27.5,1420,7,54
47.6601,-122.4,331000,401996,-70996,-21.4,1080,7,61
47.5861,-122.295,780000,776906,3093,0.4,2880,8,94
47.7354,-122.174,466000,507677,-41677,-8.9,2170,7,39
47.6842,-122.348,532500,450412,82087,15.4,820,7,91
47.7035,-122.385,1326000,1236720,89279,6.7,2960,10,62
47.5766,-122.309,350000,507949,-157949,-45.1,1530,7,101
47.2958,-122.265,457000,544457,-87457,-19.1,2820,9,2
47.5984,-122.147,475000,366012,108987,22.9,1580,7,60
47.3828,-122.09,230000,197264,32735,14.2,1010,7,46
47.184,-121.959,330000,322774,7225,2.2,2060,8,35
47.5301,-122.381,415885,306407,109477,26.3,1310,7,51
47.5744,-122.283,2250000,1571046,678953,30.2,4440,10,93
47.7573,-122.22,405000,390553,14446,3.6,1550,7,54
47.6102,-122.114,462000,682862,-220862,-47.8,1890,9,36
47.5541,-122.162,578000,485194,92805,16.1,1790,8,31
47.7397,-122.316,690500,730430,-39930,-5.8,3130,8,1
47.6805,-122.384,528000,496845,31154,5.9,1260,7,90
47.5697,-122.163,575000,569186,5813,1.0,1890,8,47
47.5179,-122.387,600000,503517,96482,16.1,1480,8,61
47.5322,-122.075,749950,757722,-7772,-1.0,2630,10,7
47.6561,-122.274,1740000,1438241,301758,17.3,3300,10,89
47.5809,-122.191,1100000,616021,483978,44.0,2200,7,63
47.5793,-122.294,562000,500392,61607,11.0,1880,7,58
47.5795,-122.285,2095000,1704097,390902,18.7,5340,10,103
47.5785,-122.293,635000,774902,-139902,-22.0,2300,8,94
47.7573,-122.278,410000,732195,-322195,-78.6,2270,8,61
47.4214,-122.191,299000,270280,28719,9.6,1350,8,5
47.6624,-122.071,1150000,1400047,-250047,-21.7,4740,11,25
47.3097,-122.327,257500,233393,24106,9.4,1715,7,20
47.6088,-122.311,747450,486307,261142,34.9,2110,8,1
47.3474,-122.025,388000,536092,-148092,-38.2,2560,9,10
47.6358,-122.103,675000,818644,-143644,-21.3,3410,8,47
47.667,-121.994,1525000,1575300,-50300,-3.3,5990,11,11
47.4568,-122.21,288000,276278,11721,4.1,1300,7,47
47.5541,-122.106,950000,919536,30463,3.2,3320,10,20
47.6843,-122.341,575000,507318,67681,11.8,1400,7,75
47.6188,-122.064,532500,508197,24302,4.6,2160,7,36
47.6944,-122.333,526500,499550,26949,5.1,1310,7,87
47.3733,-122.214,329500,480242,-150742,-45.7,3290,7,47
47.3597,-122.051,230000,147549,82450,35.8,1310,7,28
47.3743,-122.285,330000,442834,-112834,-34.2,2440,8,37
47.5896,-122.243,587100,371048,216051,36.8,1190,7,69
47.6996,-122.233,1030000,1412846,-382846,-37.2,3880,11,6
47.5423,-121.877,730000,794333,-64333,-8.8,3470,9,10
47.554,-122.308,490000,627858,-137858,-28.1,2330,9,12
47.6269,-122.06,502000,400487,101512,20.2,1870,7,31
47.3122,-122.039,353000,317835,35164,10.0,2210,8,6
47.5309,-122.186,421000,392860,28139,6.7,1420,7,47
47.391,-122.316,289950,247163,42786,14.8,1740,7,23
47.5274,-122.379,357000,313443,43556,12.2,870,7,73
47.5073,-122.172,505000,580168,-75168,-14.9,2980,8,8
47.6768,-122.39,925000,849521,75478,8.2,2670,8,86
47.693,-122.202,1150000,891928,258071,22.4,3580,9,15
47.4631,-122.341,315000,410664,-95664,-30.4,2320,7,59
47.2598,-122.304,425000,497893,-72893,-17.2,3052,8,11
47.6608,-122.19,775000,594215,180784,23.3,2070,8,39
47.7263,-122.205,349500,416315,-66815,-19.1,1260,7,46
47.4061,-122.188,312000,284863,27136,8.7,1790,7,34
47.4663,-122.363,297000,373822,-76822,-25.9,1790,7,64
47.7477,-122.217,540000,1005213,-465213,-86.2,3160,10,37
47.6023,-122.132,439800,363990,75809,17.2,1120,7,59
47.394,-122.202,350000,337825,12174,3.5,1550,7,61
47.5653,-122.37,430000,313293,116706,27.1,950,7,66
47.6832,-122.286,435000,383605,51394,11.8,1470,7,30
47.5538,-121.997,348000,262537,85462,24.6,1500,7,10
47.6846,-122.349,1065000,747530,317469,29.8,2920,9,1
47.6417,-122.397,654000,647790,6209,0.9,2570,7,54
47.4879,-122.332,228950,176341,52608,23.0,1120,6,73
47.6236,-122.299,610000,915546,-305546,-50.1,3990,8,53
47.6995,-122.397,1275000,1174631,100368,7.9,2850,10,45
47.6904,-122.346,331000,368302,-37302,-11.3,1290,7,7
47.5303,-122.346,328000,335106,-7106,-2.2,1930,7,18
47.4022,-122.171,292000,352531,-60531,-20.7,2490,7,26
47.4907,-122.336,115000,183047,-68047,-59.2,940,6,72
47.6477,-122.183,1202500,1058596,143903,12.0,3430,10,31
47.7161,-122.219,1290000,1157312,132687,10.3,4090,11,13
47.5796,-122.229,710000,527287,182712,25.7,1780,8,48
47.6384,-122.403,592500,613989,-21489,-3.6,1340,8,74
47.3358,-122.32,314500,459031,-144531,-46.0,1870,8,58
47.3715,-122.274,287500,440322,-152822,-53.2,2250,8,30
47.7311,-122.232,340000,462619,-122619,-36.1,1900,7,42
47.3212,-122.352,209950,231785,-21835,-10.4,1660,7,52
47.6844,-122.111,437000,372890,64109,14.7,1310,7,39
47.4476,-122.124,305000,369040,-64040,-21.0,1610,8,34
47.2741,-122.337,310000,388313,-78313,-25.3,2090,8,28
47.3457,-122.041,356000,411270,-55270,-15.5,2470,8,11
47.7382,-122.182,440000,529278,-89278,-20.3,1560,7,43
47.7036,-122.125,760000,808392,-48392,-6.4,2920,9,11
47.5747,-122.384,589000,576160,12839,2.2,1920,7,96
47.4368,-122.165,256500,331303,-74803,-29.2,1960,7,46
47.7447,-122.328,399950,622060,-222110,-55.5,2050,7,55
47.5309,-122.382,416500,282615,133884,32.1,1100,7,50
47.4849,-122.303,173250,334257,-161007,-92.9,1210,7,61
47.646,-122.384,375000,248045,126954,33.9,760,6,73
47.3834,-122.215,275000,148763,126236,45.9,1080,5,115
47.5342,-122.072,389999,219296,170702,43.8,1445,7,12
47.6689,-122.326,483000,575134,-92134,-19.1,1240,7,109
47.7469,-122.319,252000,341991,-89991,-35.7,1300,6,68
47.6018,-122.291,685000,591284,93715,13.7,1480,8,52
47.6491,-122.12,698000,803786,-105786,-15.2,2640,9,37
47.7181,-122.308,482500,491415,-8915,-1.8,1330,7,61
47.5577,-122.389,850000,1051023,-201023,-23.6,3900,8,84
47.4799,-122.127,500012,602612,-102600,-20.5,2400,8,53
47.3554,-121.986,655000,740187,-85187,-13.0,3420,9,11
47.6368,-122.097,750000,621571,128428,17.1,2750,8,42
47.5828,-122.044,663000,585398,77601,11.7,2840,7,48
47.5067,-122.197,383000,701824,-318824,-83.2,2580,8,57
47.5765,-122.154,290000,282149,7850,2.7,960,7,60
47.3122,-122.376,305000,616870,-311870,-102.3,2580,9,48
47.312,-122.183,206000,160327,45672,22.2,1320,7,47
47.4772,-122.144,265000,128125,136874,51.7,1010,6,46
47.6646,-122.367,541000,403594,137405,25.4,1630,8,2
47.5088,-122.333,205000,220366,-15366,-7.5,1060,6,74
47.6112,-122.303,430000,530634,-100634,-23.4,1990,7,89
47.5221,-122.044,450000,414737,35262,7.8,1890,7,48
47.6935,-122.28,779000,843069,-64069,-8.2,3250,8,49
47.5763,-122.309,335000,363800,-28800,-8.6,1340,6,100
47.5048,-122.365,115000,102887,12112,10.5,790,5,85
47.679,-122.368,505000,476728,28271,5.6,1310,7,86
47.4772,-122.269,182000,30233,151766,83.4,1160,5,65
47.5405,-121.868,1075000,1449012,-374012,-34.8,5180,11,14
47.2046,-121.996,460000,734205,-274205,-59.6,3460,8,83
47.69,-121.913,325000,354906,-29906,-9.2,1670,7,27
47.423,-122.171,282000,236733,45266,16.1,1680,7,21
47.4823,-122.031,520000,610278,-90278,-17.4,2490,9,30
47.6469,-121.897,650000,869689,-219689,-33.8,3720,9,12
47.6147,-122.298,427500,457257,-29757,-7.0,1480,7,90
47.4475,-122.034,660000,701614,-41614,-6.3,3170,9,15
47.6795,-122.354,569950,532562,37387,6.6,1140,7,99
47.6844,-122.332,700000,502872,197127,28.2,1910,7,56
47.7387,-122.096,369900,870732,-500832,-135.4,2820,9,31
47.4475,-122.159,358000,482134,-124134,-34.7,2580,7,48
47.4901,-122.341,279500,305948,-26448,-9.5,1200,7,56
47.6289,-122.042,678000,775295,-97295,-14.4,2730,9,25
47.5719,-122.284,895000,901391,-6391,-0.7,3550,8,90
47.6944,-122.366,400000,353305,46694,11.7,1390,7,34
47.3187,-122.081,273000,275974,-2974,-1.1,2180,6,61
47.6575,-122.197,1378000,908781,469218,34.1,3680,9,12
47.4508,-122.132,432000,669576,-237576,-55.0,2820,8,39
47.4574,-122.358,260000,188301,71698,27.6,1050,7,35
47.3801,-122.289,215000,193904,21095,9.8,1060,7,55
47.4326,-122.286,421000,589253,-168253,-40.0,2890,8,15
47.5412,-122.27,433000,410278,22721,5.2,1870,7,56
47.7427,-122.072,315000,329422,-14422,-4.6,1160,7,47
47.6078,-122.202,798500,596401,202098,25.3,1950,9,6
47.5628,-122.391,395000,538866,-143866,-36.4,1400,7,99
47.7389,-122.221,695000,747724,-52724,-7.6,3010,8,10
47.5533,-121.993,769000,756434,12565,1.6,3010,9,10
47.3693,-122.017,307635,315802,-8167,-2.7,1820,8,1
47.7553,-122.283,305000,292097,12902,4.2,900,5,69
47.5443,-121.994,1300000,1261412,38587,3.0,4270,10,11
47.5697,-121.994,510000,481998,28001,5.5,1890,8,22
47.5049,-122.189,355000,250469,104530,29.4,1460,7,25
47.5709,-122.406,655000,816678,-161678,-24.7,2540,8,67
47.6851,-122.322,567000,760202,-193202,-34.1,1630,7,107
47.6842,-122.341,575575,533186,42388,7.4,1516,7,90
47.5651,-121.902,470000,415952,54047,11.5,1740,7,83
47.7347,-122.193,425500,442137,-16637,-3.9,1520,7,48
47.6601,-121.946,590000,782865,-192865,-32.7,3360,8,26
47.4596,-122.065,302000,605911,-303911,-100.6,3320,7,52
47.6653,-122.272,906000,864193,41806,4.6,2480,8,64
47.5439,-121.862,605000,637876,-32876,-5.4,2450,9,2
47.7333,-121.976,395000,577777,-182777,-46.3,2280,8,6
47.5672,-122.011,648000,717095,-69095,-10.7,2740,9,26
47.6554,-122.134,602000,542569,59430,9.9,2430,7,52
47.62,-122.12,445000,260230,184769,41.5,1250,6,56
47.3896,-122.218,275000,357202,-82202,-29.9,2260,7,53
47.4131,-122.331,340000,427545,-87545,-25.7,1700,7,59
47.6409,-122.401,578000,510901,67098,11.6,1660,7,78
47.3207,-122.275,274950,329978,-55028,-20.0,1840,8,26
47.461,-122.0,668000,834981,-166981,-25.0,3990,9,13
47.776,-122.173,749995,959186,-209191,-27.9,3430,9,1
47.5243,-122.39,250000,284372,-34372,-13.7,750,6,97
47.3321,-122.172,299000,509972,-210972,-70.6,2350,9,17
47.7719,-122.168,588000,753752,-165752,-28.2,3110,8,8
47.2043,-121.996,257100,173979,83120,32.3,1500,7,70
47.6431,-122.359,817000,728086,88913,10.9,2310,8,89
47.7404,-122.284,1850000,1990828,-140828,-7.6,3830,11,34
47.6779,-122.075,1200000,1305238,-105238,-8.8,4740,11,12
47.5567,-122.273,425000,421054,3945,0.9,1150,7,93
47.7106,-122.023,750000,703145,46854,6.2,2630,8,12
47.616,-122.115,657000,549411,107588,16.4,2530,7,55
47.5101,-122.246,360000,555248,-195248,-54.2,1960,6,75
47.6638,-122.348,635000,746964,-111964,-17.6,2820,7,104
47.7517,-122.233,1127500,1070646,56853,5.0,3870,10,26
47.6901,-122.331,442000,402663,39336,8.9,860,7,67
47.4769,-122.141,380000,702592,-322592,-84.9,2760,9,37
47.543,-121.888,635000,714432,-79432,-12.5,3110,9,9
47.5581,-122.316,267000,321434,-54434,-20.4,800,6,96
47.3799,-122.325,500000,1137948,-637948,-127.6,1760,7,64
47.5443,-121.87,1149000,1630719,-481719,-41.9,5940,11,11
47.3307,-122.188,334888,409581,-74693,-22.3,1769,9,3
47.352,-122.038,365000,350801,14198,3.9,2260,8,16
47.4339,-122.194,260000,265520,-5520,-2.1,1770,7,10
47.7203,-122.194,453000,412888,40111,8.9,1660,7,32
47.7108,-122.031,579000,529439,49560,8.6,1870,8,12
47.636,-122.097,675000,604143,70856,10.5,2040,8,47
47.5105,-122.238,790000,1230424,-440424,-55.7,2460,7,54
47.4432,-122.282,230000,230089,-89,-0.0,1060,7,59
47.3842,-122.04,296475,181635,114839,38.7,1520,7,11
47.697,-122.319,365000,496272,-131272,-36.0,1200,7,86
47.5637,-122.123,1050000,962078,87921,8.4,3450,10,8
47.6215,-122.031,570000,679059,-109059,-19.1,2180,9,31
47.7111,-122.211,575000,712124,-137124,-23.8,3840,7,54
47.683,-122.015,994900,969346,25553,2.6,3695,9,1
47.5683,-122.178,365000,416726,-51726,-14.2,1410,7,56
47.7302,-122.215,492500,644666,-152166,-30.9,2760,7,37
47.5595,-122.114,740000,774756,-34756,-4.7,2500,10,23
47.4249,-122.211,238000,320236,-82236,-34.6,2240,7,25
47.723,-122.162,399950,487192,-87242,-21.8,1470,7,35
47.3344,-122.301,182000,324465,-142465,-78.3,1960,7,50
47.3459,-122.326,550000,780074,-230074,-41.8,2330,8,85
47.5158,-122.264,207950,308973,-101023,-48.6,890,6,98
47.666,-122.178,560000,559154,845,0.2,1950,8,47
47.338,-122.333,560000,666143,-106143,-19.0,2720,8,39
47.2981,-122.374,204250,282786,-78536,-38.5,1960,7,31
47.4823,-121.771,475000,481576,-6576,-1.4,2620,8,2
47.4644,-122.066,310000,381426,-71426,-23.0,2660,7,53
47.5383,-122.178,410000,328168,81831,20.0,1250,7,47
47.5627,-122.215,905000,806323,98676,10.9,2970,9,18
47.5439,-122.386,418000,255329,162670,38.9,1480,7,8
47.3261,-122.163,356250,452890,-96640,-27.1,2060,9,1
47.7671,-122.291,520000,779325,-259325,-49.9,2700,7,57
47.6455,-122.409,978500,822084,156415,16.0,2060,9,75
47.4695,-121.775,1042000,1322939,-280939,-27.0,4920,10,9
47.3988,-122.028,525000,590531,-65531,-12.5,2340,9,29
47.6495,-122.042,715000,817300,-102300,-14.3,2770,9,28
47.5418,-122.136,850000,885038,-35038,-4.1,2940,10,23
47.7076,-122.356,759950,649552,110397,14.5,2100,8,10
47.6536,-122.341,580000,375406,204593,35.3,1320,8,7
47.6617,-122.15,735000,763143,-28143,-3.8,2390,9,31
47.7612,-122.229,481000,761504,-280504,-58.3,2480,8,52
47.5803,-122.393,450000,473631,-23631,-5.3,1760,6,103
47.6081,-122.289,540000,325254,214745,39.8,1320,7,21
47.4821,-122.142,515000,561187,-46187,-9.0,2610,8,10
47.6763,-122.352,822500,729607,92892,11.3,2320,7,89
47.3644,-122.082,209000,46999,162000,77.5,840,6,46
47.7222,-122.108,440000,486894,-46894,-10.7,1450,8,32
47.4962,-122.349,325000,332348,-7348,-2.3,2090,7,22
47.6803,-122.291,455000,396684,58315,12.8,890,7,89
47.2811,-122.214,161500,177890,-16390,-10.1,1220,7,54
47.7424,-122.263,1120000,1361418,-241418,-21.6,4400,9,52
47.4871,-122.281,185000,298560,-113560,-61.4,1380,7,87
47.5706,-121.999,477500,456768,20731,4.3,1860,8,24
47.3099,-122.206,250000,425709,-175709,-70.3,2070,8,25
47.6846,-122.386,690000,417537,272462,39.5,1090,7,70
47.7166,-122.201,414999,542989,-127990,-30.8,2150,7,52
47.5681,-122.285,425000,288547,136452,32.1,1600,6,69
47.2849,-122.251,286000,136943,149056,52.1,2060,6,22
47.5468,-121.994,690000,774345,-84345,-12.2,2710,10,8
47.7243,-122.363,515000,514140,859,0.2,1740,7,69
47.5789,-122.076,1517000,1494647,22352,1.5,2610,8,52
47.5698,-122.132,590000,641386,-51386,-8.7,2530,8,38
47.7493,-122.28,4500000,2620565,1879434,41.8,6640,12,11
47.6348,-122.196,898000,659175,238824,26.6,2680,8,52
47.3522,-122.275,355000,343105,11894,3.4,2050,8,1
47.7027,-122.359,425000,610034,-185034,-43.5,2320,8,6
47.5394,-121.878,564000,578029,-14029,-2.5,2870,8,11
47.4928,-122.229,625000,1027821,-402821,-64.5,4010,9,18
47.2681,-122.267,305000,268827,36172,11.9,1960,6,79
47.5229,-121.838,335000,164512,170487,50.9,1360,5,78
47.6923,-122.332,702500,704706,-2206,-0.3,2360,7,89
47.539,-122.18,468000,453476,14523,3.1,1830,7,53
47.4603,-122.365,474950,579446,-104496,-22.0,2030,9,40
47.6332,-122.29,1400000,1026734,373265,26.7,3020,9,61
47.7414,-122.295,294950,419084,-124134,-42.1,1060,7,63
47.6109,-122.303,480000,779767,-299767,-62.5,2520,8,107
47.2697,-122.312,333000,404982,-71982,-21.6,2400,8,22
47.4951,-122.302,202000,187348,14651,7.3,920,6,65
47.3552,-122.026,394000,599659,-205659,-52.2,3620,8,11
47.6235,-122.306,761000,539861,221138,29.1,2050,8,9
47.5198,-122.389,560000,659449,-99449,-17.8,2430,8,37
47.383,-122.097,239950,64065,175884,73.3,1600,6,1
47.4828,-122.136,588000,698062,-110062,-18.7,3060,9,6
47.3201,-122.177,245000,212390,32609,13.3,1820,7,21
47.6987,-122.228,830000,746473,83526,10.1,2080,9,11
47.5352,-122.37,399950,289230,110719,27.7,1850,6,70
47.4922,-121.783,230000,125778,104221,45.3,890,6,81
47.4853,-122.154,559950,550038,9911,1.8,2990,8,1
47.3139,-122.024,440000,568682,-128682,-29.2,2990,9,4
47.4808,-122.28,394950,469097,-74147,-18.8,2050,8,13
47.7655,-122.336,425000,659880,-234880,-55.3,1530,8,57
47.6363,-122.117,750000,597935,152064,20.3,2540,8,18
47.3494,-122.171,287000,359980,-72980,-25.4,1710,7,29
47.5732,-122.413,477500,744733,-267233,-56.0,2090,7,97
47.54,-122.27,740000,761156,-21156,-2.9,3990,8,11
47.4821,-121.719,439000,229101,209898,47.8,1620,7,20
47.6272,-122.297,834000,759453,74546,8.9,2550,9,32
47.4193,-122.439,510000,609697,-99697,-19.5,2060,8,33
47.4786,-122.123,459995,451531,8463,1.8,2350,8,1
47.3535,-122.19,565000,735849,-170849,-30.2,3130,9,34
47.6638,-122.362,665000,586578,78421,11.8,1940,7,71
47.4179,-122.181,259500,204207,55292,21.3,1300,7,45
47.7295,-122.372,2888000,2700107,187892,6.5,8670,13,50
47.6332,-122.118,565000,482717,82282,14.6,1950,7,52
47.542,-122.176,423800,562484,-138684,-32.7,1940,8,50
47.5137,-122.37,359950,289885,70064,19.5,1570,7,36
47.5325,-122.073,325000,197170,127829,39.3,1230,7,7
47.5636,-122.275,497000,524687,-27687,-5.6,2240,8,20
47.553,-122.182,510000,560395,-50395,-9.9,2010,8,56
47.7617,-122.061,355000,365221,-10221,-2.9,1350,6,68
47.6223,-121.869,545000,1033914,-488914,-89.7,3550,10,38
47.6394,-122.321,1050000,1124688,-74688,-7.1,3490,9,91
47.5895,-122.111,1400000,1647131,-247131,-17.7,3130,8,68
47.3775,-122.319,230000,296309,-66309,-28.8,1510,7,68
47.6774,-122.164,270000,373880,-103880,-38.5,1370,6,70
47.6805,-122.048,1090000,1238355,-148355,-13.6,4340,11,23
47.6287,-122.287,2400000,1737959,662040,27.6,5860,10,108
47.6553,-121.913,334999,357894,-22895,-6.8,1650,7,17
47.5035,-122.302,234500,310992,-76492,-32.6,1310,7,61
47.5701,-122.288,430100,336931,93168,21.7,1400,8,6
47.5384,-121.889,410000,334905,75094,18.3,1960,7,9
47.6697,-122.338,527500,512390,15109,2.9,1170,7,105
47.2025,-121.999,262500,172594,89905,34.2,1610,7,54
47.7278,-122.289,390000,401764,-11764,-3.0,1140,7,57
47.6938,-122.213,1035000,699735,335264,32.4,2230,9,12
47.6529,-122.339,680000,746149,-66149,-9.7,1820,7,105
47.6197,-122.15,836000,736456,99543,11.9,2450,9,35
47.5765,-122.378,605000,593448,11551,1.9,2330,7,75
47.4943,-122.331,220000,239466,-19466,-8.8,1660,6,63
47.5663,-122.163,871000,743139,127860,14.7,2150,8,48
47.523,-121.875,625000,631460,-6460,-1.0,3240,9,8
47.3078,-122.378,295000,427374,-132374,-44.9,2160,8,37
47.3514,-122.279,449888,575176,-125288,-27.8,2520,9,27
47.6471,-122.06,582800,618924,-36124,-6.2,2550,8,29
47.4549,-122.287,273000,301532,-28532,-10.5,1560,7,60
47.654,-122.127,390000,376117,13882,3.6,1510,7,31
47.5854,-122.114,930000,947933,-17933,-1.9,2900,8,56
47.5204,-121.829,529000,600539,-71539,-13.5,2800,7,81
47.5515,-122.083,665000,712341,-47341,-7.1,2630,9,19
47.4387,-122.114,340000,428312,-88312,-26.0,2480,7,11
47.5284,-122.391,765000,584093,180906,23.6,2190,8,58
47.4874,-122.152,333000,245503,87496,26.3,1520,7,6
47.2711,-122.067,760000,773215,-13215,-1.7,4040,9,11
47.6842,-122.393,410000,447353,-37353,-9.1,1480,7,66
47.6654,-122.142,731000,844508,-113508,-15.5,3670,8,42
47.4872,-122.066,725000,867387,-142387,-19.6,3040,10,28
47.3788,-122.031,355000,344233,10766,3.0,1890,8,19
47.263,-122.216,537000,1222637,-685637,-127.7,4883,10,9
47.2877,-122.283,276000,432975,-156975,-56.9,2495,8,8
47.4927,-122.248,221347,265414,-44067,-19.9,1580,6,71
47.7584,-122.136,730000,772843,-42843,-5.9,2040,9,38
47.3604,-122.457,430000,258156,171843,40.0,1440,7,25
47.3554,-122.324,650000,1356451,-706451,-108.7,2800,8,50
47.6027,-122.023,668500,710057,-41557,-6.2,2710,9,16
47.6748,-122.384,848750,759937,88812,10.5,3160,8,26
47.5188,-122.376,210000,148767,61232,29.2,880,7,8
47.2957,-122.357,295000,160408,134591,45.6,1677,7,4
47.5817,-122.192,990000,915511,74488,7.5,3140,10,27
47.7303,-122.298,369500,488419,-118919,-32.2,1650,7,54
47.3622,-122.157,734000,789543,-55543,-7.6,3090,8,56
47.5667,-121.905,405000,136397,268602,66.3,1240,6,38
47.6535,-122.397,655000,545716,109283,16.7,1960,7,63
47.3131,-122.115,399950,513092,-113142,-28.3,2420,9,31
47.515,-122.162,425000,327193,97806,23.0,1230,7,37
47.7428,-122.244,306000,422250,-116250,-38.0,1190,7,56
47.3634,-122.046,252000,130746,121253,48.1,1370,7,18
47.5526,-122.287,302000,217283,84716,28.1,890,6,68
47.3932,-122.201,285000,334253,-49253,-17.3,2130,7,48
47.5933,-122.199,1940000,1077452,862547,44.5,4230,10,7
47.7329,-122.356,649950,734002,-84052,-12.9,2420,9,6
47.498,-122.222,285000,518231,-233231,-81.8,2380,7,80
47.6496,-122.083,677100,768802,-91702,-13.5,2110,10,22
47.6058,-122.3,382000,470159,-88159,-23.1,1740,7,91
47.3615,-122.087,219950,104972,114977,52.3,1210,6,46
47.695,-122.366,459000,382615,76384,16.6,1170,6,86
47.3889,-122.482,517534,-142866,660400,127.6,833,5,9
47.5572,-122.282,365000,324462,40537,11.1,920,6,105
47.7222,-122.229,310000,670206,-360206,-116.2,2010,8,62
47.531,-122.373,430000,216416,213583,49.7,1210,6,74
47.565,-122.281,497950,339776,158173,31.8,1950,7,17
47.6799,-122.279,716528,501343,215184,30.0,1750,7,63
47.4002,-122.189,279000,243545,35454,12.7,1840,7,39
47.7382,-122.264,825000,1336073,-511073,-61.9,4110,10,36
47.5427,-122.288,165000,298537,-133537,-80.9,850,6,109
47.5893,-122.15,615000,554079,60920,9.9,1950,8,53
47.5044,-122.245,300000,456903,-156903,-52.3,2360,7,60
47.3251,-122.268,184000,91522,92477,50.3,970,7,47
47.7094,-122.233,625000,693702,-68702,-11.0,2530,8,39
